mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,duration,counts
0,college a cappella,0.214,0.577,154147,0.525,0,0.103,-7.196,0.225,113.055,0.41,49,9,2:34,1
1,colombian hip hop,0.1030065,0.70775,276760.75,0.8295,0.18875,0.097575,-6.1135,0.2287,146.12675,0.7465,29.5,4,4:36,1
1,colombian pop,0.320896012,0.720816345,223307.3048,0.669030282,0.002110259,0.154497196,-6.391560513,0.075274942,120.432609,0.686692889,63.73855681,9,3:43,10
1,colombian rock,0.310847867,0.715233333,280190.6067,0.741986667,0.151007307,0.143868,-7.49858,0.049636,114.1718067,0.80444,42.72,4,4:40,1
1,comedy,0.687952911,0.538918122,273723.6134,0.700928309,0.000389753,0.638774951,-10.98720223,0.651149831,103.6534824,0.404232513,36.08080779,6,4:33,8
1,comedy rap,0.171411103,0.74955007,229629.6231,0.664226015,0.000201651,0.140898669,-7.832769783,0.211996148,120.5993979,0.711773985,47.35276611,7,3:49,4
1,comedy rock,0.586425481,0.682486195,139319.5097,0.448572045,0.437684431,0.176328041,-10.21957097,0.088828753,108.5972161,0.515217645,44.37316652,0,2:19,2
1,comic,0.460060038,0.596129174,226919.9793,0.681512631,0.020492181,0.391762782,-8.962224931,0.330309364,117.6980026,0.549513098,39.92085809,7,3:46,38
1,comic metal,0.100103184,0.521077585,218960.2877,0.805996888,0.119315828,0.29606118,-6.305347189,0.11335387,117.4549228,0.456187489,47.30986399,2,3:38,5
1,commons,0.554,0.6955,211033.5,0.36945,0.418001295,0.396,-11.0985,0.1469,130.691,0.5765,27,2,3:31,1
1,complextro,0.048315052,0.596681314,252467.9431,0.798087099,0.064013917,0.289876524,-4.595855497,0.12342546,125.2155648,0.334263662,55.34386218,11,4:12,10
1,compositional ambient,0.762101418,0.331040276,320323.3233,0.236103457,0.716854988,0.134677021,-19.61135416,0.044639972,108.76797,0.201798502,45.0203407,2,5:20,24
1,connecticut hardcore,0.000783121,0.422152778,136038.0556,0.919222222,0.08945475,0.137633333,-5.492680556,0.089343056,133.810625,0.432902778,38.54166667,11,2:16,1
1,connecticut indie,0.09535,0.6785,183609.5,0.6785,0.001232,0.176,-4.956,0.0522,125.0205,0.1965,47,7,3:03,1
1,conscious hip hop,0.21400982,0.683457822,254600.0375,0.69383995,0.032919474,0.229604154,-7.620762689,0.253448075,109.5223613,0.587507684,45.77652088,1,4:14,17
1,contemporary country,0.219263164,0.584807854,215835.1687,0.679565387,0.022255777,0.178159261,-6.342750113,0.051970071,124.599916,0.537331169,54.7004771,7,3:35,172
1,contemporary gospel,0.341063271,0.501282552,349735.1297,0.645317829,0.002759056,0.356554307,-8.777409168,0.089416435,118.1584212,0.505357858,33.33657528,1,5:49,3
1,contemporary jazz,0.769968565,0.433318147,355184.2421,0.265166146,0.558329469,0.148231888,-17.48722769,0.047083253,114.0883912,0.314724848,37.90998036,5,5:55,2
1,contemporary post-bop,0.748766979,0.487170684,355061.503,0.31872893,0.416557109,0.177610971,-15.55831598,0.057187727,111.561673,0.449765433,24.71516356,5,5:55,3
1,contemporary vocal jazz,0.803527857,0.546978526,234653.0516,0.266362887,0.025657861,0.144397226,-13.58122243,0.039258951,109.9221662,0.367402441,45.29454564,8,3:54,4
1,contrabass,0.884791667,0.317708333,326081.375,0.19073125,0.780083333,0.108760417,-19.98885417,0.037585417,89.599,0.201660417,40.8125,2,5:26,1
1,cool jazz,0.773577375,0.512033146,324900.8318,0.301988149,0.386333922,0.183527754,-15.26346649,0.055050789,112.036227,0.490094877,20.26662626,5,5:24,3
1,corrido,0.391559875,0.701318694,201449.3242,0.63410551,0.015056094,0.150132584,-6.37620583,0.065877608,124.7064423,0.819238873,53.75776117,7,3:21,146
0,corridos tumbados,0.352914336,0.706778094,197504.8675,0.626138539,0.012338573,0.142846888,-7.559996959,0.051427986,115.2883014,0.76191019,63.23607109,7,3:17,25
1,cosmic american,0.540252312,0.501845808,212648.9284,0.488292901,0.123126456,0.185064311,-11.92398265,0.052075794,116.4043071,0.590982936,30.0813553,9,3:32,1
1,country,0.317106802,0.589586374,213907.4009,0.589157571,0.016325768,0.173445499,-8.585564386,0.045589978,122.4546647,0.570795039,44.31724542,7,3:33,110
1,country dawn,0.30370511,0.572695711,227548.9062,0.601696978,0.02939466,0.171196747,-7.505113668,0.047350657,123.3026882,0.499178123,44.3734966,7,3:47,22
1,country gospel,0.6919978,0.571238491,164577.1996,0.426231645,0.021009031,0.200883801,-10.97126777,0.06258827,112.9861093,0.631532585,23.39839608,2,2:44,2
1,country pop,0.201167692,0.581100502,210417.6313,0.688556523,0.036919379,0.169313855,-6.054353965,0.045197757,123.0450792,0.555232685,57.42765666,7,3:30,68
1,country rap,0.152007466,0.705535505,241822.4113,0.691926471,0.002839656,0.186231582,-6.512374331,0.131273138,117.9529529,0.512625081,53.68186368,11,4:01,24
1,country road,0.238571559,0.580415293,220442.7783,0.657118374,0.018726731,0.18161434,-6.881845711,0.049879808,124.8791874,0.536371192,49.19637058,7,3:40,118
1,country rock,0.360139833,0.562637948,235107.2422,0.5369717,0.052396069,0.200556943,-11.1407938,0.048922009,121.4968766,0.614415589,36.48718341,7,3:55,34
1,cowboy western,0.713355519,0.587594685,172934.4964,0.386611214,0.006905555,0.154256367,-12.18336912,0.058221154,119.5102568,0.574879918,28.92574455,8,2:52,2
1,cowpunk,0.183284509,0.572974294,207705.3526,0.677719447,0.062688944,0.241096193,-10.47527339,0.062058869,128.181155,0.676212645,34.33148185,7,3:27,1
1,crunk,0.082593458,0.760576801,261858.9467,0.715442879,0.006866767,0.21714253,-6.104627634,0.195375575,121.8744547,0.573626142,46.82129024,1,4:21,8
1,cuban rumba,0.661907312,0.584984477,233433.7352,0.554427696,0.267061676,0.16897694,-10.35515431,0.086783732,116.6090076,0.764443525,18.64409722,10,3:53,1
1,cubaton,0.366531944,0.674638889,234023.9583,0.670291667,4.12E-05,0.153041667,-5.367444444,0.095822222,94.37286111,0.697611111,52.66666667,7,3:54,1
1,cumbia,0.308613812,0.708860515,215175.5941,0.634014112,0.011925867,0.131396036,-6.830386546,0.070127654,118.4159764,0.824104277,40.88709409,7,3:35,5
1,cumbia andina mexicana,0.4013,0.69588,233978.46,0.62174,0.001721641,0.123634,-6.90188,0.05659,133.25406,0.85718,51.74,9,3:53,2
1,cumbia pop,0.06735,0.7605,215519.8333,0.691166667,1.30E-05,0.3115,-4.782833333,0.0966,138.9738333,0.823833333,63.33333333,11,3:35,1
1,cumbia salvadorena,0.198471852,0.750524691,266085.5556,0.622555556,0.039528051,0.141301235,-7.615314815,0.054441975,120.023284,0.876709877,43.57407407,8,4:26,1
0,cumbia santafesina,0.147,0.86,244507,0.682,0.00931,0.0225,-9.046,0.0406,123.829,0.98,60,11,4:04,1
1,cumbia sonidera,0.273138208,0.699226903,232599.1928,0.6396381,0.014509564,0.148549332,-7.189162169,0.06911077,129.6184493,0.812408433,50.07733373,7,3:52,20
1,cumbia villera,0.1567,0.813083333,228567.5833,0.72025,2.74E-05,0.123408333,-4.842,0.075508333,116.4949167,0.858,58.75,7,3:48,1
1,cyberpunk,0.087278112,0.434292391,288481.0136,0.786436389,0.461497461,0.339150887,-8.080993037,0.054814263,117.7332297,0.313300628,46.00621603,2,4:48,3
1,dance pop,0.183686807,0.651811584,229190.8339,0.684380682,0.02715596,0.181670605,-6.391757411,0.084431742,119.4704293,0.545698019,55.66833968,7,3:49,263
1,dance rock,0.172017747,0.581798833,247278.0451,0.679557463,0.124850987,0.19185199,-10.0313983,0.055516662,123.7554634,0.637181691,39.88097485,9,4:07,21
1,dance-punk,0.125419582,0.549938627,245433.9971,0.770169754,0.176087152,0.192514069,-6.375346892,0.067703387,129.1685332,0.536902206,46.55292494,7,4:05,35
1,dancehall,0.126246333,0.729605316,228400.9181,0.669627619,0.020317493,0.145254825,-6.722216167,0.209335328,116.8272834,0.726176933,50.10143666,1,3:48,11
1,danish electronic,0.183654143,0.612373016,228676.9921,0.751452381,0.352058007,0.277693651,-6.678388889,0.068603968,126.4148571,0.335884127,54.30952381,10,3:48,2
1,danish metal,0.009371878,0.379250274,297594.852,0.854615406,0.32158337,0.234296848,-9.564461897,0.068010005,121.1659117,0.356371217,41.36869518,7,4:57,1
0,danish pop,0.041964444,0.744206349,223105.5714,0.727269841,0.021857175,0.132028571,-4.819047619,0.096771429,132.1559683,0.518142857,59.65079365,9,3:43,1
1,danish rock,0.004067229,0.461052632,240840.4539,0.901032895,0.179714028,0.232469737,-6.089184211,0.057833553,115.6474276,0.453348684,47.66447368,2,4:00,1
1,dark cabaret,0.348143085,0.497444444,238759.8704,0.679111111,0.037694316,0.204977778,-6.772055556,0.071761111,140.9885741,0.568109259,45.37037037,7,3:58,1
1,dark clubbing,0.171123385,0.623867003,271395.2761,0.669912458,0.492889056,0.163842761,-7.901833333,0.049394949,115.4802879,0.298159259,49.58754209,2,4:31,6
0,dark disco,0.07184,0.62725,288470,0.76075,0.015505,0.09735,-6.58375,0.03925,111.2565,0.5875,46.25,10,4:48,1
0,dark hardcore,0.121297143,0.495571429,274039,0.964428571,0.001626197,0.2042,-3.201857143,0.181285714,174.3077143,0.350714286,0,4,4:34,1
1,dark minimal techno,0.0342636,0.7934,396850.8,0.7312,0.7034,0.28826,-9.0078,0.21826,125.6106,0.24198,0,5,6:36,3
1,dark post-punk,0.06592705,0.495194786,284959.0867,0.764517265,0.431246226,0.15966941,-10.39731111,0.057866487,131.6363351,0.519037556,39.7625641,11,4:44,3
1,dark techno,0.06360022,0.7877,384930.4,0.6141,0.8569,0.08929,-8.1204,0.07251,127.0226,0.23396,2.2,10,6:24,1
1,dark trap,0.180206447,0.695846649,190414.1004,0.66359239,0.042101352,0.18826565,-6.830484599,0.18653691,120.6501957,0.411564187,59.02043266,1,3:10,32
1,darksynth,0.1722893,0.528625,248615.75,0.7565,0.623,0.1872,-5.579875,0.055025,127.658125,0.3928,55.625,5,4:08,4
1,dayton indie,0.054115,0.469133333,204693.1389,0.767325,0.150053483,0.183251852,-6.809314815,0.076323148,136.8058565,0.430246296,45.86111111,6,3:24,1
1,death metal,0.023764501,0.308459686,276191.9321,0.905415979,0.373652086,0.201144202,-7.614469877,0.099030669,126.0711765,0.280107006,39.11040608,11,4:36,4
1,deathcore,0.067341621,0.411561481,231163.6515,0.90951,0.178008178,0.197820074,-5.382181296,0.138500481,122.1559589,0.27938037,43.83555556,7,3:51,13
1,deathgrass,0.416211817,0.42216,183408.9333,0.772833333,0.05539245,0.1872,-6.416166667,0.076643333,109.6920667,0.62602,42.06666667,9,3:03,1
0,deathstep,0.00151075,0.42625,275092.75,0.93675,0.013299375,0.15325,-3.27475,0.080425,127.00625,0.2135,53.5,6,4:35,1
1,deep adult standards,0.764515793,0.510857309,161661.3156,0.339411257,0.011017119,0.228426546,-11.33003546,0.057937988,114.0391735,0.574661425,23.09946287,2,2:41,1
0,deep big room,0.076116885,0.649754658,239891.235,0.820896745,0.229734435,0.186871891,-4.896364759,0.076127666,122.9166881,0.400629798,50.04416386,11,3:59,5
1,deep ccm,0.221763664,0.474618706,358053.0482,0.595808722,0.053231602,0.225799371,-8.03791865,0.06343435,128.0148033,0.32130692,49.20986027,7,5:58,7
1,deep disco house,0.35925,0.7345,282474.5,0.642,0.322105,0.13425,-10.14925,0.0433,137.4015,0.58625,41,3,4:42,1
1,deep euro house,0.320148067,0.692933333,234234.8667,0.663833333,0.029469747,0.211683333,-7.688966667,0.05044,129.6753333,0.551333333,51.73333333,5,3:54,1
1,deep flow,0.0156,0.743,226800,0.841,0,0.133,-5.189,0.0391,100.003,0.814,69,0,3:46,1
1,deep full on,0.00019234,0.6354,472583,0.9198,0.8438,0.13688,-6.7246,0.0448,144.7976,0.2856,0,1,7:52,1
1,deep groove house,0.121214434,0.704657143,254354.1076,0.693609748,0.108008873,0.180789874,-7.208159244,0.059561975,121.6173742,0.519054454,43.81785714,6,4:14,4
1,deep house,0.150712289,0.732099317,308530.4321,0.649933971,0.312613977,0.152296805,-9.577552913,0.114681736,120.4531995,0.59069665,44.28532819,7,5:08,6
1,deep melodic metalcore,0.00254,0.53,243939,0.907,3.91E-05,0.1,-3.066,0.0589,109.997,0.264,53,8,4:03,1
1,deep new americana,0.44119832,0.554128056,245569.474,0.537139342,0.04085148,0.171465846,-8.49180021,0.051744896,113.9705528,0.484677983,49.96240184,7,4:05,44
1,deep norteno,0.292969167,0.683178704,195524.7963,0.699714815,0.056631653,0.12299537,-6.697196296,0.049231481,111.0473843,0.801711111,36.58425926,7,3:15,1
1,deep pop edm,0.297314286,0.6155,213094.8571,0.490071429,0.012300807,0.099192857,-7.448642857,0.049607143,157.5742857,0.293657143,62.5,6,3:33,1
1,deep regional mexican,0.375449091,0.702551839,197572.0223,0.674441711,0.015097543,0.142489541,-6.187621116,0.080697197,123.0107029,0.854802743,49.1065051,10,3:17,40
1,deep southern trap,0.076384129,0.745171773,264535.7236,0.677282128,0.000663578,0.19525569,-5.954174624,0.2461078,117.3578578,0.536341222,44.17152386,7,4:24,2
0,deep space rock,0.65,0.34,442573,0.489,0.523,0.11,-9.871,0.0489,140.359,0.628,0,6,7:22,1
1,deep talent show,0.373128203,0.589502471,205916.5424,0.619432145,0.000311686,0.123379389,-7.073545921,0.047044214,123.9298839,0.484565268,48.54890443,7,3:25,4
0,deep tropical house,0.170588889,0.717777778,239265.0222,0.714666667,0.216676607,0.158077778,-6.513044444,0.048358889,119.2454556,0.448766667,51.3,5,3:59,5
1,deep underground hip hop,0.180164317,0.700229342,219824.5772,0.685420308,3.87E-05,0.255131705,-6.836220466,0.186718711,123.6540237,0.428035662,56.35477941,1,3:39,18
0,deep uplifting trance,0.003636917,0.561208333,261592.6458,0.933041667,0.549501363,0.273222917,-5.633625,0.113133333,131.4715,0.268645833,0.729166667,9,4:21,4
1,dembow,0.108832143,0.855928571,205583.5357,0.844392857,0.221468429,0.074678571,-3.607785714,0.109653571,118.6269286,0.733785714,62.10714286,0,3:25,1
1,denpa-kei,0.1028875,0.6805,233088.125,0.593875,0.169262,0.09565,-6.920125,0.14305,120.02725,0.38045,55.25,11,3:53,1
1,denton tx indie,0.247593333,0.5975,272286.8333,0.755833333,8.09E-05,0.1603,-7.150666667,0.0914,123.6535,0.606166667,46.33333333,3,4:32,1
1,denver indie,0.275533333,0.555722222,271149,0.69,0.078455934,0.183555556,-6.910277778,0.033888889,117.2305,0.570994444,44.5,2,4:31,1
1,depressive black metal,0.000623,0.813,522353,0.329,0.57,0.0728,-12.632,0.0775,136.008,0.143,0,0,8:42,1
0,desi hip hop,0.267897714,0.710678571,241651.7024,0.718142857,0.191445214,0.153109524,-7.083785714,0.068261905,120.0673095,0.649983333,49.25,7,4:01,2
1,desi pop,0.453290193,0.633071066,286682.0395,0.579278915,0.074195368,0.156211994,-8.978710297,0.087851035,111.2900414,0.65368175,41.71135988,7,4:46,5
1,destroy techno,0.064787733,0.641901515,235872.9924,0.706106061,0.231882818,0.156359091,-6.278833333,0.075727273,120.8475455,0.267966667,62.47727273,7,3:55,2
1,detroit hip hop,0.118875447,0.708893627,231571.6709,0.729652342,0.018314642,0.290317376,-5.412922423,0.23014586,109.8208267,0.569649168,54.73912025,1,3:51,9
0,detroit trap,0.127467434,0.724662626,212449.6727,0.682530051,0.032042164,0.175885152,-7.097005051,0.197528081,127.4052583,0.50707197,54.98838384,10,3:32,5
1,devon indie,0.424,0.591,201072,0.415,0.000299,0.111,-6.936,0.0437,90.483,0.197,52,6,3:21,1
1,dfw rap,0.15601221,0.798394109,233769.8398,0.624461604,0.000307023,0.125996299,-7.470980629,0.251478726,135.7522814,0.548340361,52.91072481,0,3:53,8
0,digital hardcore,0.075458059,0.678058824,216758.6176,0.847588235,0.603803959,0.319911765,-6.602382353,0.108726471,136.6931176,0.404676471,54.73529412,11,3:36,2
0,dinner jazz,0.8506,0.471133333,227262.6667,0.1918,0.7574,0.138153333,-16.2783,0.037873333,93.93193333,0.380666667,47.36666667,5,3:47,2
1,dirty south rap,0.098843463,0.745524909,263657.4674,0.679958252,0.004256006,0.218442384,-6.512392648,0.202036446,123.5428028,0.572229523,46.85655344,1,4:23,30
1,disco,0.255097695,0.664751727,287209.1417,0.616737291,0.082346013,0.165619296,-10.32218566,0.060661621,116.5080406,0.719456585,40.19323484,7,4:47,16
0,disco house,0.06778531,0.708960204,254104.0725,0.794751851,0.149835452,0.193552854,-6.787678576,0.081519913,125.7397433,0.627628932,52.10727553,7,4:14,8
1,disney,0.672952258,0.491220189,175480.8493,0.388268867,0.04058473,0.191793354,-12.85432227,0.09436754,106.3424295,0.490976092,47.18328466,0,2:55,9
1,diva house,0.059764121,0.706695908,301502.7766,0.778816432,0.202035291,0.157663682,-9.05198136,0.053933824,123.5804919,0.70812847,48.72153172,7,5:01,1
1,diy emo,0.032158833,0.500666667,237296.1667,0.53475,0.261379958,0.29815,-10.41833333,0.051575,138.0966667,0.322583333,34.58333333,6,3:57,2
1,djent,0.09074353,0.466579167,252723.4125,0.861785417,0.315887618,0.22863125,-6.384797917,0.104994792,131.2055,0.303093333,43.5375,1,4:12,10
0,dmv rap,0.189265476,0.718252815,210773.0782,0.637346079,0.063359355,0.159538282,-7.643292632,0.176180136,119.1841344,0.414602463,62.42988641,1,3:30,8
1,dominican pop,0.342756874,0.731365054,260005.6177,0.645218907,0.029729737,0.156141142,-7.773125238,0.068386091,127.3722554,0.80641986,46.8842212,7,4:20,5
1,dong-yo,0.2845,0.825,88628,0.8755,0,0.19995,-2.6545,0.152,115.0555,0.6505,70,2,1:28,1
1,doo-wop,0.667531222,0.513026329,153183.8271,0.486006118,0.010991132,0.203178489,-10.01378447,0.055599212,123.7143025,0.666657867,33.35925223,7,2:33,8
1,doom metal,0.048512588,0.303049566,312823.0191,0.774420573,0.387009942,0.243789974,-8.459930122,0.05850638,123.2768542,0.33057474,38.52387153,11,5:12,1
1,double drumming,0.159510619,0.486844413,313322.9336,0.698520931,0.161827098,0.300132558,-8.747807529,0.071988396,125.663406,0.444191415,44.18045679,7,5:13,9
1,downtempo,0.271077491,0.603540399,303605.6493,0.591232677,0.414931749,0.166955721,-9.298793215,0.069096154,117.9800764,0.425977371,49.47461533,7,5:03,19
1,dream pop,0.319238201,0.424434378,282167.8662,0.56527107,0.387605825,0.166406462,-10.73320072,0.047371713,124.8935674,0.364083517,44.82810304,7,4:42,10
1,dreamo,0.146088052,0.47373731,229022.6596,0.764386435,0.047979172,0.240965485,-6.262207799,0.056678318,129.7311284,0.481512817,45.60783123,11,3:49,6
1,drift,0.891560606,0.231971212,418561.1667,0.078356061,0.832257576,0.106760606,-24.10406061,0.041274242,108.4279394,0.078506061,44.33333333,6,6:58,1
1,drill,0.13836242,0.687618268,219436.5642,0.655403552,0.065915907,0.187709729,-7.174458315,0.177873554,128.4604895,0.530321321,58.48919215,0,3:39,10
1,drill and bass,0.2727243,0.606016667,312013.875,0.562766667,0.787391667,0.133285,-12.35879167,0.056184167,124.4820333,0.435795,44.66666667,11,5:12,1
1,drone,0.635798289,0.300832681,395940.225,0.29233787,0.765024036,0.13686109,-19.15033633,0.043748724,107.5221223,0.184828541,40.50425685,2,6:35,3
1,drum and bass,0.072068323,0.454454762,271131.8024,0.798963095,0.233390128,0.207381548,-6.24985119,0.076961071,134.0216345,0.266760714,47.28333333,2,4:31,4
1,dub,0.216745735,0.763286642,236624.9156,0.51020433,0.131587237,0.14977169,-10.63392383,0.13050237,117.3689242,0.748711848,39.13830037,7,3:56,4
1,dubstep,0.037015533,0.558062963,244776.7491,0.804798611,0.076554349,0.204608241,-5.170275,0.130868056,132.4224903,0.390881019,54.01805556,11,4:04,3
1,dubsteppe,0.000215,0.798,390060,0.567,0.9,0.075,-8.617,0.0723,127.989,0.217,0,2,6:30,1
1,duluth indie,0.537505556,0.507388889,202744.6667,0.676166667,0.139149744,0.180422222,-7.638277778,0.047111111,117.9363333,0.676888889,50.16666667,9,3:22,2
1,dunedin indie,0.623,0.587333333,197485.6667,0.346,0.11777,0.185366667,-13.94933333,0.165666667,109.5456667,0.389,47.33333333,2,3:17,1
1,duranguense,0.410651575,0.712514575,191819.7866,0.616941136,0.005732283,0.144964336,-5.400174499,0.067648782,134.2954664,0.905395961,45.06853206,7,3:11,9
1,dutch edm,0.087724445,0.647997199,236888.6134,0.876285714,0.097723939,0.190498319,-3.912703081,0.079217927,123.0045322,0.493402801,55.71428571,11,3:56,1
1,dutch house,0.062854564,0.646827767,232752.3145,0.771768089,0.237717775,0.205744156,-5.345080087,0.097555535,119.5420433,0.394353123,54.9619666,2,3:52,1
0,dutch pop,0.322456227,0.654686532,199663.6855,0.605847475,0.091561543,0.148940943,-7.837769697,0.090984478,114.2422394,0.503364646,57.66767677,11,3:19,2
0,dutch rap pop,0.089786667,0.9074,151331.8667,0.709266667,2.23E-05,0.080226667,-5.223133333,0.061933333,122.4612,0.728266667,67.26666667,11,2:31,1
1,e6fi,0.349339734,0.521752754,228739.9477,0.663711236,0.217490064,0.254185873,-9.422791168,0.071736666,119.4128609,0.624059308,37.51436335,9,3:48,1
1,early music choir,0.976125,0.243875,197441.5,0.1744625,0.287516594,0.1669,-23.563125,0.050325,123.287875,0.0839625,43.375,7,3:17,1
1,early romantic era,0.916631936,0.370190156,299550.3416,0.201694788,0.586648902,0.166932144,-18.1609487,0.051164381,107.8957291,0.32433605,10.39807737,5,4:59,1
1,east coast hip hop,0.134143547,0.748642596,260736.1442,0.698862718,0.016118745,0.221838405,-8.319470763,0.257126347,109.134958,0.641138231,44.31358505,1,4:20,10
1,east coast reggae,0.162402556,0.662611111,250127.9306,0.57625,0.069306529,0.18459375,-8.156340278,0.072817361,118.2554653,0.678909722,47.46527778,11,4:10,3
1,easy listening,0.740062623,0.42187928,184761.3424,0.328549017,0.331185807,0.202222712,-13.22612277,0.044681365,111.6576336,0.44140262,23.33098131,5,3:04,6
1,easycore,0.120472441,0.549657143,184764.2286,0.919666667,0.002586037,0.21658381,-3.977428571,0.131738095,126.5775905,0.56727619,45.59047619,8,3:04,2
1,eau claire indie,0.708678474,0.500764511,296434.5731,0.470709718,0.28998265,0.121929685,-10.11506368,0.051094395,127.4711894,0.41105141,48.14958541,9,4:56,4
1,ectofolk,0.629244216,0.520374713,263169.3785,0.353352134,0.001925205,0.156327466,-10.91093291,0.037542084,108.8566132,0.336221867,43.91747126,11,4:23,2
1,edm,0.106526865,0.621411099,238426.6243,0.761778314,0.154063079,0.208694745,-5.653887858,0.086355308,126.2447804,0.395328203,54.73359239,11,3:58,100
1,edmonton indie,0.142049783,0.704527536,168703.8406,0.632449275,0.074525479,0.201402899,-6.447643478,0.101809275,118.1629478,0.445205797,62.8115942,5,2:48,2
0,el paso indie,0.196487392,0.355083333,288548.3704,0.698813492,0.196077164,0.286666667,-7.155010582,0.110363889,122.2479061,0.249314418,47.3452381,11,4:48,1
1,electra,0.23197,0.655816667,225077.8833,0.646033333,0.268418977,0.1934,-7.371483333,0.068175,119.1222167,0.347475,57.7,6,3:45,5
1,electric blues,0.375186204,0.545451997,272455.6208,0.550894914,0.122440535,0.217317602,-10.70152866,0.057843766,120.6745084,0.623213281,33.81756931,9,4:32,6
1,electro,0.120610386,0.795598537,303464.484,0.671699175,0.138002625,0.184621677,-10.33871597,0.150385384,113.0152904,0.652478259,37.10704982,7,5:03,3
1,electro house,0.075706872,0.635285812,236145.0714,0.790756897,0.147121686,0.208319903,-5.180620323,0.09423784,126.2709735,0.413319477,56.97599063,11,3:56,57
1,electro latino,0.162638925,0.721531688,222196.3853,0.807453884,0.038975673,0.162598954,-5.163785504,0.087313297,121.7336355,0.688986929,59.55921979,6,3:42,4
1,electro swing,0.245956389,0.686190873,259463.8607,0.643354762,0.237455799,0.145231468,-7.491025794,0.103154643,109.1122429,0.651970238,47.01944444,5,4:19,6
1,electro-pop francais,0.351533333,0.708166667,271917.3333,0.5375,0.015623333,0.224033333,-8.3935,0.041833333,98.33766667,0.373333333,60.5,5,4:31,2
1,electroclash,0.098918991,0.600143939,245958.053,0.780590909,0.223794798,0.163428788,-6.675007576,0.044771212,142.9473561,0.556325758,47.67424242,9,4:05,1
1,electronic djent,0.03820125,0.51025,273960.25,0.641,0.81975,0.16625,-9.0915,0.06715,130.52525,0.1455,60.25,2,4:33,1
0,electronic rock,0.142433768,0.610247713,255756.3139,0.769140385,0.10384845,0.278334202,-6.78423328,0.051699443,122.0064803,0.513407316,48.64462372,10,4:15,2
1,electronic trap,0.097327558,0.648764266,230353.6285,0.781988833,0.153752197,0.215856558,-5.498316263,0.117910837,134.0096867,0.396530972,54.44566014,1,3:50,22
1,electronica,0.277126861,0.613736253,299620.477,0.603081693,0.420161111,0.177003317,-9.854997083,0.060538578,118.8694083,0.459121034,49.87995006,10,4:59,42
1,electropop,0.180464128,0.637709341,229332.1748,0.679317144,0.056543148,0.183917721,-6.327364179,0.077811525,122.459903,0.461862228,57.75070926,7,3:49,123
1,electropowerpop,0.040617938,0.575321292,208622.7205,0.790592105,0.003007624,0.215713756,-6.190310492,0.088457765,137.841455,0.582918182,50.90536569,8,3:28,4
1,emo,0.077301017,0.454915233,218285.2541,0.804245821,0.075307867,0.201485397,-5.989002695,0.073430539,132.5859789,0.451731556,45.10278761,9,3:38,38
1,emo rap,0.26987495,0.678342252,190854.078,0.601195329,0.051549151,0.176319252,-8.357416439,0.151994995,120.5595867,0.385874506,61.14565929,1,3:10,60
0,english indie rock,0.01315,0.368666667,221551.3333,0.898666667,1.83E-05,0.191,-3.635666667,0.049633333,165.8333333,0.724,43.66666667,5,3:41,1
0,enka,0.5652,0.4218,207485.4,0.3962,3.57E-05,0.3026,-9.5364,0.03018,120.5048,0.4098,44,7,3:27,1
1,entehno,0.821122222,0.491113492,209242.031,0.464852381,0.259023004,0.215950635,-10.38214365,0.044410952,106.8839889,0.653279365,13.56190476,7,3:29,1
1,environmental,0.237892658,0.144081249,338428.1619,0.591204409,0.815275185,0.51577219,-18.73757029,0.068263869,83.44024284,0.041416487,59.05950726,1,5:38,38
0,epicore,0.252225265,0.452956086,231179.8736,0.563410147,0.487587189,0.125654457,-10.84017178,0.060170261,120.9733239,0.261520566,50.99307091,2,3:51,14
1,escape room,0.18271488,0.68282805,221204.195,0.652631225,0.07288054,0.197306487,-6.938333419,0.1518394,123.5653634,0.495402535,56.83354483,0,3:41,44
1,estonian pop,0.36,0.519285714,173050.8571,0.839571429,0.005954,0.306571429,-5.035571429,0.168185714,123.6111429,0.510714286,58.42857143,8,2:53,1
0,etherpop,0.338648599,0.578171525,235510.4914,0.554428049,0.124442794,0.137541179,-8.805315256,0.071384944,118.3383841,0.33599456,52.78815822,7,3:55,4
1,ethio-jazz,0.375856767,0.571534483,237371.8836,0.542969828,0.559786252,0.132045259,-10.41293966,0.052578017,113.2724698,0.609948276,42.71551724,3,3:57,1
0,ethnotronica,0.0690334,0.8385,359127.5,0.6895,0.77,0.37345,-9.593,0.1397,122.99,0.362,0,6,5:59,2
1,eugene indie,0.101975,0.54625,210813.25,0.73875,0.07838,0.129975,-8.612,0.0562,120.36575,0.511,49,4,3:30,1
0,euphoric hardstyle,0.139762436,0.512518182,210220.7909,0.8573,0.068029874,0.278250909,-4.3251,0.077578182,140.4216636,0.327518182,15.96363636,9,3:30,3
0,eurodance,0.092332378,0.697976024,246059.1469,0.831746288,0.165565385,0.207968515,-8.019774354,0.055031002,128.7615738,0.680459391,53.75074566,11,4:06,4
1,europop,0.150140775,0.662348924,241761.1208,0.761082483,0.067529876,0.196386156,-7.683621939,0.054330727,123.1023606,0.651537843,52.19089771,7,4:01,24
0,eurovision,0.418644444,0.669111111,182586.3333,0.720222222,0.000258933,0.246444444,-5.879,0.064377778,117.6,0.678111111,52.44444444,2,3:02,1
